PARCELNO,VDC,WARDNO,GRIDS1,Sheet_No,UID,Class,VDC_Name
672,34,1,10000000,M1,M412672010000000,Residential Zone,Majhaura
674,34,1,10000000,M1,M413674010000000,Residential Zone,Majhaura
710,34,1,10000000,M1,M414710010000000,Residential Zone,Majhaura
709,34,1,10000000,M1,M415709010000000,Residential Zone,Majhaura
721,34,1,10000000,M1,M416721010000000,Residential Zone,Majhaura
720,34,1,10000000,M1,M417720010000000,Residential Zone,Majhaura
676,34,1,10000000,M1,M418676010000000,Residential Zone,Majhaura
675,34,1,10000000,M1,M419675010000000,Residential Zone,Majhaura
746,34,1,10000000,M1,M420746010000000,Residential Zone,Majhaura
745,34,1,10000000,M1,M421745010000000,Residential Zone,Majhaura
744,34,1,10000000,M1,M422744010000000,Residential Zone,Majhaura
743,34,1,10000000,M1,M423743010000000,Residential Zone,Majhaura
184,34,1,10000000,M1,M424184010000000,PublicUse Zone,Majhaura
59,34,1,10000000,M1,M42559010000000,Residential Zone,Majhaura
58,34,1,10000000,M1,M42658010000000,PublicUse Zone,Majhaura
71,34,1,10000000,M1,M42771010000000,PublicUse Zone,Majhaura
72,34,1,10000000,M1,M42872010000000,PublicUse Zone,Majhaura
74,34,1,10000000,M1,M42974010000000,Residential Zone,Majhaura
936,34,1,10000000,M1,M430936010000000,Residential Zone,Majhaura
933,34,1,10000000,M1,M431933010000000,Residential Zone,Majhaura
612,34,1,10000000,M1,M432612010000000,Residential Zone,Majhaura
611,34,1,10000000,M1,M433611010000000,Residential Zone,Majhaura
477,34,1,10000000,M1,M434477010000000,Residential Zone,Majhaura
88,34,1,10000000,M1,M43588010000000,PublicUse Zone,Majhaura
87,34,1,10000000,M1,M43687010000000,Residential Zone,Majhaura
729,34,1,10000000,M1,M437729010000000,Agricultural Zone,Majhaura
691,34,1,10000000,M1,M438691010000000,Residential Zone,Majhaura
748,34,1,10000000,M1,M439748010000000,Residential Zone,Majhaura
886,34,1,10000000,M1,M440886010000000,Agricultural Zone,Majhaura
747,34,1,10000000,M1,M441747010000000,Residential Zone,Majhaura
422,34,1,10000000,M1,M442422010000000,Agricultural Zone,Majhaura
804,34,1,10000000,M1,M443804010000000,Agricultural Zone,Majhaura
805,34,1,10000000,M1,M444805010000000,Agricultural Zone,Majhaura
423,34,1,10000000,M1,M445423010000000,Agricultural Zone,Majhaura
591,34,1,10000000,M1,M446591010000000,Agricultural Zone,Majhaura
592,34,1,10000000,M1,M447592010000000,Agricultural Zone,Majhaura
95,34,1,10000000,M1,M44895010000000,Agricultural Zone,Majhaura
827,34,1,10000000,M1,M449827010000000,Agricultural Zone,Majhaura
826,34,1,10000000,M1,M450826010000000,Agricultural Zone,Majhaura
556,34,1,10000000,M1,M451556010000000,Residential Zone,Majhaura
825,34,1,10000000,M1,M452825010000000,Agricultural Zone,Majhaura
390,34,1,10000000,M1,M453390010000000,Agricultural Zone,Majhaura
658,34,1,10000000,M1,M454658010000000,Agricultural Zone,Majhaura
177,34,1,10000000,M1,M455177010000000,Agricultural Zone,Majhaura
176,34,1,10000000,M1,M456176010000000,Agricultural Zone,Majhaura
181,34,1,10000000,M1,M457181010000000,Agricultural Zone,Majhaura
183,34,1,10000000,M1,M458183010000000,Residential Zone,Majhaura
84,34,1,10000000,M1,M45984010000000,PublicUse Zone,Majhaura
182,34,1,10000000,M1,M460182010000000,Residential Zone,Majhaura
180,34,1,10000000,M1,M461180010000000,Agricultural Zone,Majhaura
762,34,1,10000000,M1,M462762010000000,Agricultural Zone,Majhaura
761,34,1,10000000,M1,M463761010000000,Agricultural Zone,Majhaura
726,34,1,10000000,M1,M464726010000000,Agricultural Zone,Majhaura
343,34,1,10000000,M1,M465343010000000,Agricultural Zone,Majhaura
179,34,1,10000000,M1,M466179010000000,Agricultural Zone,Majhaura
632,34,1,10000000,M1,M467632010000000,Agricultural Zone,Majhaura
344,34,1,10000000,M1,M468344010000000,Agricultural Zone,Majhaura
345,34,1,10000000,M1,M469345010000000,Agricultural Zone,Majhaura
633,34,1,10000000,M1,M470633010000000,Agricultural Zone,Majhaura
471,34,1,10000000,M1,M471471010000000,Agricultural Zone,Majhaura
472,34,1,10000000,M1,M472472010000000,Agricultural Zone,Majhaura
727,34,1,10000000,M1,M473727010000000,Agricultural Zone,Majhaura
728,34,1,10000000,M1,M474728010000000,Agricultural Zone,Majhaura
704,34,1,10000000,M1,M475704010000000,Agricultural Zone,Majhaura
705,34,1,10000000,M1,M476705010000000,Agricultural Zone,Majhaura
846,34,1,10000000,M1,M477846010000000,Agricultural Zone,Majhaura
847,34,1,10000000,M1,M478847010000000,Agricultural Zone,Majhaura
328,34,1,10000000,M1,M479328010000000,Agricultural Zone,Majhaura
760,34,1,10000000,M1,M480760010000000,Agricultural Zone,Majhaura
759,34,1,10000000,M1,M481759010000000,Agricultural Zone,Majhaura
329,34,1,10000000,M1,M482329010000000,Residential Zone,Majhaura
331,34,1,10000000,M1,M483331010000000,Agricultural Zone,Majhaura
970,34,1,10000000,M1,M484970010000000,Agricultural Zone,Majhaura
974,34,1,10000000,M1,M485974010000000,Agricultural Zone,Majhaura
542,34,1,10000000,M1,M486542010000000,Agricultural Zone,Majhaura
845,34,1,10000000,M1,M487845010000000,Agricultural Zone,Majhaura
844,34,1,10000000,M1,M488844010000000,Agricultural Zone,Majhaura
897,34,1,10000000,M1,M489897010000000,Agricultural Zone,Majhaura
608,34,1,10000000,M1,M490608010000000,Agricultural Zone,Majhaura
773,34,1,10000000,M1,M491773010000000,Agricultural Zone,Majhaura
896,34,1,10000000,M1,M492896010000000,Agricultural Zone,Majhaura
1006,34,1,10000000,M1,M4931006010000000,Residential Zone,Majhaura
470,34,1,10000000,M1,M494470010000000,Agricultural Zone,Majhaura
469,34,1,10000000,M1,M495469010000000,Agricultural Zone,Majhaura
607,34,1,10000000,M1,M496607010000000,Agricultural Zone,Majhaura
969,34,1,10000000,M1,M497969010000000,Agricultural Zone,Majhaura
482,34,1,10000000,M1,M498482010000000,Agricultural Zone,Majhaura
481,34,1,10000000,M1,M499481010000000,Agricultural Zone,Majhaura
374,34,1,10000000,M1,M500374010000000,Agricultural Zone,Majhaura
415,34,1,10000000,M1,M501415010000000,Agricultural Zone,Majhaura
351,34,1,10000000,M1,M502351010000000,Agricultural Zone,Majhaura
350,34,1,10000000,M1,M503350010000000,Agricultural Zone,Majhaura
394,34,1,10000000,M1,M504394010000000,Agricultural Zone,Majhaura
349,34,1,10000000,M1,M505349010000000,Agricultural Zone,Majhaura
858,34,1,10000000,M1,M506858010000000,Agricultural Zone,Majhaura
352,34,1,10000000,M1,M507352010000000,Agricultural Zone,Majhaura
382,34,1,10000000,M1,M508382010000000,Agricultural Zone,Majhaura
355,34,1,10000000,M1,M509355010000000,Agricultural Zone,Majhaura
750,34,1,10000000,M1,M510750010000000,Agricultural Zone,Majhaura
416,34,1,10000000,M1,M511416010000000,Agricultural Zone,Majhaura
373,34,1,10000000,M1,M512373010000000,Agricultural Zone,Majhaura
749,34,1,10000000,M1,M513749010000000,Agricultural Zone,Majhaura
370,34,1,10000000,M1,M514370010000000,Agricultural Zone,Majhaura
369,34,1,10000000,M1,M515369010000000,Agricultural Zone,Majhaura
368,34,1,10000000,M1,M516368010000000,Agricultural Zone,Majhaura
356,34,1,10000000,M1,M517356010000000,Agricultural Zone,Majhaura
381,34,1,10000000,M1,M518381010000000,Agricultural Zone,Majhaura
357,34,1,10000000,M1,M519357010000000,Agricultural Zone,Majhaura
367,34,1,10000000,M1,M520367010000000,Agricultural Zone,Majhaura
365,34,1,10000000,M1,M521365010000000,Agricultural Zone,Majhaura
366,34,1,10000000,M1,M522366010000000,Agricultural Zone,Majhaura
530,34,1,10000000,M1,M523530010000000,Agricultural Zone,Majhaura
395,34,1,10000000,M1,M524395010000000,Agricultural Zone,Majhaura
626,34,1,10000000,M1,M525626010000000,Agricultural Zone,Majhaura
627,34,1,10000000,M1,M526627010000000,Agricultural Zone,Majhaura
359,34,1,10000000,M1,M527359010000000,Agricultural Zone,Majhaura
363,34,1,10000000,M1,M528363010000000,Agricultural Zone,Majhaura
364,34,1,10000000,M1,M529364010000000,Agricultural Zone,Majhaura
362,34,1,10000000,M1,M530362010000000,Agricultural Zone,Majhaura
360,34,1,10000000,M1,M531360010000000,Agricultural Zone,Majhaura
361,34,1,10000000,M1,M532361010000000,Agricultural Zone,Majhaura
161,34,1,10000000,M1,M533161010000000,Agricultural Zone,Majhaura
502,34,1,10000000,M1,M534502010000000,Agricultural Zone,Majhaura
162,34,1,10000000,M1,M535162010000000,Agricultural Zone,Majhaura
163,34,1,10000000,M1,M536163010000000,Agricultural Zone,Majhaura
346,34,1,10000000,M1,M537346010000000,Agricultural Zone,Majhaura
165,34,1,10000000,M1,M538165010000000,Agricultural Zone,Majhaura
538,34,1,10000000,M1,M539538010000000,Agricultural Zone,Majhaura
539,34,1,10000000,M1,M540539010000000,Agricultural Zone,Majhaura
641,34,1,10000000,M1,M541641010000000,Agricultural Zone,Majhaura
647,34,1,10000000,M1,M542647010000000,Agricultural Zone,Majhaura
646,34,1,10000000,M1,M543646010000000,Agricultural Zone,Majhaura
167,34,1,10000000,M1,M544167010000000,Agricultural Zone,Majhaura
649,34,1,10000000,M1,M545649010000000,Agricultural Zone,Majhaura
648,34,1,10000000,M1,M546648010000000,Agricultural Zone,Majhaura
168,34,1,10000000,M1,M547168010000000,Agricultural Zone,Majhaura
170,34,1,10000000,M1,M548170010000000,Agricultural Zone,Majhaura
171,34,1,10000000,M1,M549171010000000,Agricultural Zone,Majhaura
414,34,1,10000000,M1,M550414010000000,Agricultural Zone,Majhaura
413,34,1,10000000,M1,M551413010000000,Agricultural Zone,Majhaura
446,34,1,10000000,M1,M552446010000000,Agricultural Zone,Majhaura
445,34,1,10000000,M1,M553445010000000,Agricultural Zone,Majhaura
659,34,1,10000000,M1,M554659010000000,Agricultural Zone,Majhaura
596,34,1,10000000,M1,M555596010000000,Agricultural Zone,Majhaura
595,34,1,10000000,M1,M556595010000000,Agricultural Zone,Majhaura
828,34,1,10000000,M1,M557828010000000,Agricultural Zone,Majhaura
829,34,1,10000000,M1,M558829010000000,Agricultural Zone,Majhaura
830,34,1,10000000,M1,M559830010000000,Agricultural Zone,Majhaura
96,34,1,10000000,M1,M56096010000000,Agricultural Zone,Majhaura
102,34,1,10000000,M1,M561102010000000,Agricultural Zone,Majhaura
103,34,1,10000000,M1,M562103010000000,Agricultural Zone,Majhaura
640,34,1,10000000,M1,M563640010000000,Agricultural Zone,Majhaura
529,34,1,10000000,M1,M564529010000000,Agricultural Zone,Majhaura
526,34,1,10000000,M1,M565526010000000,Agricultural Zone,Majhaura
657,34,1,10000000,M1,M566657010000000,Agricultural Zone,Majhaura
656,34,1,10000000,M1,M567656010000000,Agricultural Zone,Majhaura
638,34,1,10000000,M1,M568638010000000,Agricultural Zone,Majhaura
950,34,1,10000000,M1,M569950010000000,Residential Zone,Majhaura
951,34,1,10000000,M1,M570951010000000,Residential Zone,Majhaura
952,34,1,10000000,M1,M571952010000000,Residential Zone,Majhaura
955,34,1,10000000,M1,M572955010000000,Residential Zone,Majhaura
956,34,1,10000000,M1,M573956010000000,Residential Zone,Majhaura
881,34,1,10000000,M1,M574881010000000,Agricultural Zone,Majhaura
892,34,1,10000000,M1,M575892010000000,Agricultural Zone,Majhaura
968,34,1,10000000,M1,M576968010000000,Agricultural Zone,Majhaura
935,34,1,10000000,M1,M577935010000000,Residential Zone,Majhaura
934,34,1,10000000,M1,M578934010000000,Residential Zone,Majhaura
979,34,1,10000000,M1,M579979010000000,Residential Zone,Majhaura
980,34,1,10000000,M1,M580980010000000,Residential Zone,Majhaura
984,34,1,10000000,M1,M581984010000000,Residential Zone,Majhaura
983,34,1,10000000,M1,M582983010000000,Residential Zone,Majhaura
989,34,1,10000000,M1,M583989010000000,Residential Zone,Majhaura
988,34,1,10000000,M1,M584988010000000,Residential Zone,Majhaura
987,34,1,10000000,M1,M585987010000000,Residential Zone,Majhaura
991,34,1,10000000,M1,M586991010000000,Residential Zone,Majhaura
990,34,1,10000000,M1,M587990010000000,Residential Zone,Majhaura
639,34,1,10000000,M1,M588639010000000,Agricultural Zone,Majhaura
460,34,1,10000000,M1,M589460010000000,Agricultural Zone,Majhaura
458,34,1,10000000,M1,M590458010000000,Agricultural Zone,Majhaura
621,34,1,10000000,M1,M591621010000000,Agricultural Zone,Majhaura
620,34,1,10000000,M1,M592620010000000,Agricultural Zone,Majhaura
456,34,1,10000000,M1,M593456010000000,Agricultural Zone,Majhaura
455,34,1,10000000,M1,M594455010000000,Agricultural Zone,Majhaura
619,34,1,10000000,M1,M595619010000000,Agricultural Zone,Majhaura
618,34,1,10000000,M1,M596618010000000,Agricultural Zone,Majhaura
617,34,1,10000000,M1,M597617010000000,Agricultural Zone,Majhaura
751,34,1,10000000,M1,M598751010000000,Agricultural Zone,Majhaura
752,34,1,10000000,M1,M599752010000000,Agricultural Zone,Majhaura
623,34,1,10000000,M1,M600623010000000,Agricultural Zone,Majhaura
437,34,1,10000000,M1,M601437010000000,Agricultural Zone,Majhaura
441,34,1,10000000,M1,M602441010000000,Agricultural Zone,Majhaura
86,34,1,10000000,M1,M60386010000000,Agricultural Zone,Majhaura
419,34,1,10000000,M1,M604419010000000,Residential Zone,Majhaura
420,34,1,10000000,M1,M605420010000000,Residential Zone,Majhaura
421,34,1,10000000,M1,M606421010000000,Residential Zone,Majhaura
486,34,1,10000000,M1,M607486010000000,Residential Zone,Majhaura
487,34,1,10000000,M1,M608487010000000,Residential Zone,Majhaura
91,34,1,10000000,M1,M60991010000000,Residential Zone,Majhaura
375,34,1,10000000,M1,M610375010000000,PublicUse Zone,Majhaura
443,34,1,10000000,M1,M611443010000000,Agricultural Zone,Majhaura
622,34,1,10000000,M1,M612622010000000,Agricultural Zone,Majhaura
444,34,1,10000000,M1,M613444010000000,Residential Zone,Majhaura
910,34,1,10000000,M1,M614910010000000,Agricultural Zone,Majhaura
587,34,1,10000000,M1,M615587010000000,Agricultural Zone,Majhaura
527,34,1,10000000,M1,M616527010000000,Agricultural Zone,Majhaura
586,34,1,10000000,M1,M617586010000000,Agricultural Zone,Majhaura
105,34,1,10000000,M1,M618105010000000,PublicUse Zone,Majhaura
109,34,1,10000000,M1,M619109010000000,Agricultural Zone,Majhaura
108,34,1,10000000,M1,M620108010000000,Agricultural Zone,Majhaura
106,34,1,10000000,M1,M621106010000000,Agricultural Zone,Majhaura
107,34,1,10000000,M1,M622107010000000,Agricultural Zone,Majhaura
110,34,1,10000000,M1,M623110010000000,Agricultural Zone,Majhaura
634,34,1,10000000,M1,M624634010000000,Agricultural Zone,Majhaura
635,34,1,10000000,M1,M625635010000000,Agricultural Zone,Majhaura
614,34,1,10000000,M1,M626614010000000,Agricultural Zone,Majhaura
816,34,1,10000000,M1,M627816010000000,Agricultural Zone,Majhaura
817,34,1,10000000,M1,M628817010000000,Agricultural Zone,Majhaura
818,34,1,10000000,M1,M629818010000000,Agricultural Zone,Majhaura
140,34,1,10000000,M1,M630140010000000,PublicUse Zone,Majhaura
99,34,1,10000000,M1,M63199010000000,Agricultural Zone,Majhaura
802,34,1,10000000,M1,M632802010000000,Agricultural Zone,Majhaura
803,34,1,10000000,M1,M633803010000000,Agricultural Zone,Majhaura
497,34,1,10000000,M1,M634497010000000,Agricultural Zone,Majhaura
499,34,1,10000000,M1,M635499010000000,Agricultural Zone,Majhaura
498,34,1,10000000,M1,M636498010000000,Agricultural Zone,Majhaura
114,34,1,10000000,M1,M637114010000000,Agricultural Zone,Majhaura
386,34,1,10000000,M1,M638386010000000,Agricultural Zone,Majhaura
385,34,1,10000000,M1,M639385010000000,Agricultural Zone,Majhaura
485,34,1,10000000,M1,M640485010000000,Agricultural Zone,Majhaura
484,34,1,10000000,M1,M641484010000000,Agricultural Zone,Majhaura
483,34,1,10000000,M1,M642483010000000,Agricultural Zone,Majhaura
115,34,1,10000000,M1,M643115010000000,Agricultural Zone,Majhaura
118,34,1,10000000,M1,M644118010000000,Agricultural Zone,Majhaura
119,34,1,10000000,M1,M645119010000000,Agricultural Zone,Majhaura
666,34,1,10000000,M1,M646666010000000,Agricultural Zone,Majhaura
765,34,1,10000000,M1,M647765010000000,Agricultural Zone,Majhaura
519,34,1,10000000,M1,M648519010000000,Agricultural Zone,Majhaura
134,34,1,10000000,M1,M649134010000000,Agricultural Zone,Majhaura
136,34,1,10000000,M1,M650136010000000,Agricultural Zone,Majhaura
137,34,1,10000000,M1,M651137010000000,Agricultural Zone,Majhaura
138,34,1,10000000,M1,M652138010000000,Agricultural Zone,Majhaura
139,34,1,10000000,M1,M653139010000000,Agricultural Zone,Majhaura
135,34,1,10000000,M1,M654135010000000,Agricultural Zone,Majhaura
132,34,1,10000000,M1,M655132010000000,Agricultural Zone,Majhaura
491,34,1,10000000,M1,M656491010000000,Agricultural Zone,Majhaura
490,34,1,10000000,M1,M657490010000000,Agricultural Zone,Majhaura
131,34,1,10000000,M1,M658131010000000,Agricultural Zone,Majhaura
797,34,1,10000000,M1,M659797010000000,Agricultural Zone,Majhaura
488,34,1,10000000,M1,M660488010000000,Agricultural Zone,Majhaura
851,34,1,10000000,M1,M661851010000000,Agricultural Zone,Majhaura
850,34,1,10000000,M1,M662850010000000,Agricultural Zone,Majhaura
798,34,1,10000000,M1,M663798010000000,Agricultural Zone,Majhaura
593,34,1,10000000,M1,M664593010000000,Agricultural Zone,Majhaura
594,34,1,10000000,M1,M665594010000000,Agricultural Zone,Majhaura
849,34,1,10000000,M1,M666849010000000,Agricultural Zone,Majhaura
848,34,1,10000000,M1,M667848010000000,Agricultural Zone,Majhaura
768,34,1,10000000,M1,M668768010000000,Residential Zone,Majhaura
767,34,1,10000000,M1,M669767010000000,Residential Zone,Majhaura
520,34,1,10000000,M1,M670520010000000,Residential Zone,Majhaura
122,34,1,10000000,M1,M671122010000000,Agricultural Zone,Majhaura
808,34,1,10000000,M1,M672808010000000,Agricultural Zone,Majhaura
809,34,1,10000000,M1,M673809010000000,Residential Zone,Majhaura
125,34,1,10000000,M1,M674125010000000,Residential Zone,Majhaura
379,34,1,10000000,M1,M675379010000000,Residential Zone,Majhaura
380,34,1,10000000,M1,M676380010000000,Residential Zone,Majhaura
12,34,1,10000000,M1,M67712010000000,PublicUse Zone,Majhaura
522,34,1,10000000,M1,M678522010000000,Residential Zone,Majhaura
557,34,1,10000000,M1,M679557010000000,Residential Zone,Majhaura
998,34,1,10000000,M1,M680998010000000,Residential Zone,Majhaura
999,34,1,10000000,M1,M681999010000000,Residential Zone,Majhaura
1003,34,1,10000000,M1,M6821003010000000,Agricultural Zone,Majhaura
1002,34,1,10000000,M1,M6831002010000000,Agricultural Zone,Majhaura
966,34,1,10000000,M1,M684966010000000,Residential Zone,Majhaura
928,34,1,10000000,M1,M685928010000000,Agricultural Zone,Majhaura
878,34,1,10000000,M1,M686878010000000,Agricultural Zone,Majhaura
927,34,1,10000000,M1,M687927010000000,Agricultural Zone,Majhaura
883,34,1,10000000,M1,M688883010000000,Agricultural Zone,Majhaura
909,34,1,10000000,M1,M689909010000000,Agricultural Zone,Majhaura
884,34,1,10000000,M1,M690884010000000,Agricultural Zone,Majhaura
13,34,2,20100000,M 2Ka,M013020100000,Commercial Zone,Majhaura
397,34,2,20100000,M 2Ka,M1397020100000,Commercial Zone,Majhaura
12,34,2,20100000,M 2Ka,M212020100000,Commercial Zone,Majhaura
671,34,2,20100000,M 2Ka,M3671020100000,Commercial Zone,Majhaura
7,34,2,20100000,M 2Ka,M47020100000,Commercial Zone,Majhaura
9,34,2,20100000,M 2Ka,M59020100000,Commercial Zone,Majhaura
8,34,2,20100000,M 2Ka,M68020100000,Commercial Zone,Majhaura
5,34,2,20100000,M 2Ka,M75020100000,Commercial Zone,Majhaura
786,34,2,20100000,M 2Ka,M8786020100000,Commercial Zone,Majhaura
6,34,2,20100000,M 2Ka,M96020100000,Commercial Zone,Majhaura
