PARCELNO,VDC,WARDNO,GRIDS1,Sheet_No,UID,Class,VDC_Name
1279,119,4,40100000,D 4Ka,D3621279040100000,Residential Zone,Devnagar
1234,119,4,40100000,D 4Ka,D3631234040100000,Residential Zone,Devnagar
1233,119,4,40100000,D 4Ka,D3641233040100000,Residential Zone,Devnagar
369,119,4,40100000,D 4Ka,D365369040100000,Residential Zone,Devnagar
1029,119,4,40100000,D 4Ka,D3661029040100000,Residential Zone,Devnagar
1267,119,4,40100000,D 4Ka,D3671267040100000,Residential Zone,Devnagar
1037,119,4,40100000,D 4Ka,D3681037040100000,Residential Zone,Devnagar
1036,119,4,40100000,D 4Ka,D3691036040100000,Residential Zone,Devnagar
1039,119,4,40100000,D 4Ka,D3701039040100000,Residential Zone,Devnagar
1038,119,4,40100000,D 4Ka,D3711038040100000,Residential Zone,Devnagar
367,119,4,40100000,D 4Ka,D372367040100000,Residential Zone,Devnagar
1772,119,4,40100000,D 4Ka,D3731772040100000,Agricultural Zone,Devnagar
1790,119,4,40100000,D 4Ka,D3741790040100000,Agricultural Zone,Devnagar
1850,119,4,40100000,D 4Ka,D3751850040100000,Agricultural Zone,Devnagar
1266,119,4,40100000,D 4Ka,D3761266040100000,Residential Zone,Devnagar
1160,119,4,40100000,D 4Ka,D3771160040100000,Residential Zone,Devnagar
363,119,4,40100000,D 4Ka,D378363040100000,Residential Zone,Devnagar
915,119,4,40100000,D 4Ka,D379915040100000,Residential Zone,Devnagar
916,119,4,40100000,D 4Ka,D380916040100000,Residential Zone,Devnagar
917,119,4,40100000,D 4Ka,D381917040100000,Residential Zone,Devnagar
361,119,4,40100000,D 4Ka,D382361040100000,Residential Zone,Devnagar
360,119,4,40100000,D 4Ka,D383360040100000,Residential Zone,Devnagar
358,119,4,40100000,D 4Ka,D384358040100000,Residential Zone,Devnagar
359,119,4,40100000,D 4Ka,D385359040100000,Residential Zone,Devnagar
365,119,4,40100000,D 4Ka,D386365040100000,Residential Zone,Devnagar
357,119,4,40100000,D 4Ka,D387357040100000,Residential Zone,Devnagar
1288,119,4,40100000,D 4Ka,D3881288040100000,Agricultural Zone,Devnagar
1289,119,4,40100000,D 4Ka,D3891289040100000,Agricultural Zone,Devnagar
1542,119,4,40100000,D 4Ka,D3901542040100000,Agricultural Zone,Devnagar
449,119,4,40100000,D 4Ka,D391449040100000,Agricultural Zone,Devnagar
450,119,4,40100000,D 4Ka,D392450040100000,Agricultural Zone,Devnagar
451,119,4,40100000,D 4Ka,D393451040100000,Residential Zone,Devnagar
452,119,4,40100000,D 4Ka,D394452040100000,Residential Zone,Devnagar
1277,119,4,40100000,D 4Ka,D3951277040100000,Residential Zone,Devnagar
1521,119,4,40100000,D 4Ka,D3961521040100000,Residential Zone,Devnagar
1522,119,4,40100000,D 4Ka,D3971522040100000,Residential Zone,Devnagar
1287,119,4,40100000,D 4Ka,D3981287040100000,Residential Zone,Devnagar
447,119,4,40100000,D 4Ka,D399447040100000,Residential Zone,Devnagar
453,119,4,40100000,D 4Ka,D400453040100000,Residential Zone,Devnagar
454,119,4,40100000,D 4Ka,D401454040100000,Agricultural Zone,Devnagar
1523,119,4,40100000,D 4Ka,D4021523040100000,Agricultural Zone,Devnagar
1524,119,4,40100000,D 4Ka,D4031524040100000,Agricultural Zone,Devnagar
457,119,4,40100000,D 4Ka,D404457040100000,Agricultural Zone,Devnagar
1425,119,4,40100000,D 4Ka,D4051425040100000,Agricultural Zone,Devnagar
455,119,4,40100000,D 4Ka,D406455040100000,Residential Zone,Devnagar
461,119,4,40100000,D 4Ka,D407461040100000,Residential Zone,Devnagar
1337,119,4,40100000,D 4Ka,D4081337040100000,Agricultural Zone,Devnagar
1338,119,4,40100000,D 4Ka,D4091338040100000,Agricultural Zone,Devnagar
763,119,4,40100000,D 4Ka,D410763040100000,Agricultural Zone,Devnagar
762,119,4,40100000,D 4Ka,D411762040100000,Agricultural Zone,Devnagar
1555,119,4,40100000,D 4Ka,D4121555040100000,Agricultural Zone,Devnagar
1554,119,4,40100000,D 4Ka,D4131554040100000,Agricultural Zone,Devnagar
1339,119,4,40100000,D 4Ka,D4141339040100000,Agricultural Zone,Devnagar
1126,119,4,40100000,D 4Ka,D4151126040100000,Residential Zone,Devnagar
355,119,4,40100000,D 4Ka,D416355040100000,Residential Zone,Devnagar
354,119,4,40100000,D 4Ka,D417354040100000,Residential Zone,Devnagar
1568,119,4,40100000,D 4Ka,D4181568040100000,Residential Zone,Devnagar
1569,119,4,40100000,D 4Ka,D4191569040100000,Residential Zone,Devnagar
353,119,4,40100000,D 4Ka,D420353040100000,Residential Zone,Devnagar
1341,119,4,40100000,D 4Ka,D4211341040100000,Residential Zone,Devnagar
1344,119,4,40100000,D 4Ka,D4221344040100000,Residential Zone,Devnagar
1345,119,4,40100000,D 4Ka,D4231345040100000,Residential Zone,Devnagar
1707,119,4,40100000,D 4Ka,D4241707040100000,Residential Zone,Devnagar
350,119,4,40100000,D 4Ka,D425350040100000,Residential Zone,Devnagar
1343,119,4,40100000,D 4Ka,D4261343040100000,Residential Zone,Devnagar
348,119,4,40100000,D 4Ka,D427348040100000,Residential Zone,Devnagar
1444,119,4,40100000,D 4Ka,D4281444040100000,Residential Zone,Devnagar
1445,119,4,40100000,D 4Ka,D4291445040100000,Residential Zone,Devnagar
1730,119,4,40100000,D 4Ka,D4301730040100000,Residential Zone,Devnagar
1243,119,4,40100000,D 4Ka,D4311243040100000,Residential Zone,Devnagar
346,119,4,40100000,D 4Ka,D432346040100000,Residential Zone,Devnagar
1726,119,4,40100000,D 4Ka,D4331726040100000,Residential Zone,Devnagar
1246,119,4,40100000,D 4Ka,D4341246040100000,Agricultural Zone,Devnagar
1436,119,4,40100000,D 4Ka,D4351436040100000,Agricultural Zone,Devnagar
1437,119,4,40100000,D 4Ka,D4361437040100000,Agricultural Zone,Devnagar
837,119,4,40100000,D 4Ka,D437837040100000,Agricultural Zone,Devnagar
344,119,4,40100000,D 4Ka,D438344040100000,Residential Zone,Devnagar
1443,119,4,40100000,D 4Ka,D4391443040100000,Residential Zone,Devnagar
342,119,4,40100000,D 4Ka,D440342040100000,Residential Zone,Devnagar
1442,119,4,40100000,D 4Ka,D4411442040100000,Residential Zone,Devnagar
468,119,4,40100000,D 4Ka,D442468040100000,Residential Zone,Devnagar
1680,119,4,40100000,D 4Ka,D4431680040100000,Agricultural Zone,Devnagar
466,119,4,40100000,D 4Ka,D444466040100000,Agricultural Zone,Devnagar
1248,119,4,40100000,D 4Ka,D4451248040100000,Agricultural Zone,Devnagar
462,119,4,40100000,D 4Ka,D446462040100000,Residential Zone,Devnagar
999989,119,4,40100000,D 4Ka,D447999989040100000,Residential Zone,Devnagar
999988,119,4,40100000,D 4Ka,D448999988040100000,Residential Zone,Devnagar
1258,119,4,40100000,D 4Ka,D4491258040100000,Residential Zone,Devnagar
1426,119,4,40100000,D 4Ka,D4501426040100000,Residential Zone,Devnagar
1839,119,4,40100000,D 4Ka,D4511839040100000,Agricultural Zone,Devnagar
1427,119,4,40100000,D 4Ka,D4521427040100000,Residential Zone,Devnagar
961,119,4,40100000,D 4Ka,D453961040100000,Residential Zone,Devnagar
473,119,4,40100000,D 4Ka,D454473040100000,Agricultural Zone,Devnagar
962,119,4,40100000,D 4Ka,D455962040100000,Residential Zone,Devnagar
946,119,4,40100000,D 4Ka,D456946040100000,Residential Zone,Devnagar
945,119,4,40100000,D 4Ka,D457945040100000,Residential Zone,Devnagar
800,119,4,40100000,D 4Ka,D458800040100000,Residential Zone,Devnagar
801,119,4,40100000,D 4Ka,D459801040100000,Agricultural Zone,Devnagar
477,119,4,40100000,D 4Ka,D460477040100000,Agricultural Zone,Devnagar
478,119,4,40100000,D 4Ka,D461478040100000,Agricultural Zone,Devnagar
923,119,4,40100000,D 4Ka,D462923040100000,Agricultural Zone,Devnagar
922,119,4,40100000,D 4Ka,D463922040100000,Agricultural Zone,Devnagar
471,119,4,40100000,D 4Ka,D464471040100000,Agricultural Zone,Devnagar
472,119,4,40100000,D 4Ka,D465472040100000,Agricultural Zone,Devnagar
469,119,4,40100000,D 4Ka,D466469040100000,Agricultural Zone,Devnagar
470,119,4,40100000,D 4Ka,D467470040100000,Agricultural Zone,Devnagar
1247,119,4,40100000,D 4Ka,D4681247040100000,Agricultural Zone,Devnagar
142,119,4,40100000,D 4Ka,D469142040100000,Residential Zone,Devnagar
1473,119,4,40100000,D 4Ka,D4701473040100000,Residential Zone,Devnagar
1474,119,4,40100000,D 4Ka,D4711474040100000,Residential Zone,Devnagar
150,119,4,40100000,D 4Ka,D472150040100000,Residential Zone,Devnagar
188,119,4,40100000,D 4Ka,D473188040100000,Residential Zone,Devnagar
1082,119,4,40100000,D 4Ka,D4741082040100000,Residential Zone,Devnagar
999987,119,4,40100000,D 4Ka,D475999987040100000,Agricultural Zone,Devnagar
214,119,4,40100000,D 4Ka,D476214040100000,Agricultural Zone,Devnagar
215,119,4,40100000,D 4Ka,D477215040100000,Agricultural Zone,Devnagar
211,119,4,40100000,D 4Ka,D478211040100000,Agricultural Zone,Devnagar
213,119,4,40100000,D 4Ka,D479213040100000,Agricultural Zone,Devnagar
199,119,4,40100000,D 4Ka,D480199040100000,Agricultural Zone,Devnagar
1285,119,4,40100000,D 4Ka,D4811285040100000,Residential Zone,Devnagar
1284,119,4,40100000,D 4Ka,D4821284040100000,Residential Zone,Devnagar
197,119,4,40100000,D 4Ka,D483197040100000,Residential Zone,Devnagar
999986,119,4,40100000,D 4Ka,D484999986040100000,Residential Zone,Devnagar
778,119,4,40100000,D 4Ka,D485778040100000,Residential Zone,Devnagar
779,119,4,40100000,D 4Ka,D486779040100000,Residential Zone,Devnagar
200,119,4,40100000,D 4Ka,D487200040100000,Residential Zone,Devnagar
1124,119,4,40100000,D 4Ka,D4881124040100000,Residential Zone,Devnagar
753,119,4,40100000,D 4Ka,D489753040100000,PublicUse Zone,Devnagar
752,119,4,40100000,D 4Ka,D490752040100000,PublicUse Zone,Devnagar
201,119,4,40100000,D 4Ka,D491201040100000,Residential Zone,Devnagar
203,119,4,40100000,D 4Ka,D492203040100000,Agricultural Zone,Devnagar
202,119,4,40100000,D 4Ka,D493202040100000,Residential Zone,Devnagar
204,119,4,40100000,D 4Ka,D494204040100000,Residential Zone,Devnagar
205,119,4,40100000,D 4Ka,D495205040100000,Agricultural Zone,Devnagar
206,119,4,40100000,D 4Ka,D496206040100000,Residential Zone,Devnagar
212,119,4,40100000,D 4Ka,D497212040100000,Agricultural Zone,Devnagar
207,119,4,40100000,D 4Ka,D498207040100000,Residential Zone,Devnagar
1406,119,4,40100000,D 4Ka,D4991406040100000,Residential Zone,Devnagar
1407,119,4,40100000,D 4Ka,D5001407040100000,Residential Zone,Devnagar
209,119,4,40100000,D 4Ka,D501209040100000,Residential Zone,Devnagar
941,119,4,40100000,D 4Ka,D502941040100000,Residential Zone,Devnagar
942,119,4,40100000,D 4Ka,D503942040100000,Residential Zone,Devnagar
1103,119,4,40100000,D 4Ka,D5041103040100000,Agricultural Zone,Devnagar
216,119,4,40100000,D 4Ka,D505216040100000,Agricultural Zone,Devnagar
217,119,4,40100000,D 4Ka,D506217040100000,Agricultural Zone,Devnagar
1490,119,4,40100000,D 4Ka,D5071490040100000,Residential Zone,Devnagar
1741,119,4,40100000,D 4Ka,D5081741040100000,Residential Zone,Devnagar
1488,119,4,40100000,D 4Ka,D5091488040100000,Residential Zone,Devnagar
1742,119,4,40100000,D 4Ka,D5101742040100000,Residential Zone,Devnagar
1487,119,4,40100000,D 4Ka,D5111487040100000,Residential Zone,Devnagar
1486,119,4,40100000,D 4Ka,D5121486040100000,Residential Zone,Devnagar
219,119,4,40100000,D 4Ka,D513219040100000,Agricultural Zone,Devnagar
1026,119,4,40100000,D 4Ka,D5141026040100000,Agricultural Zone,Devnagar
1027,119,4,40100000,D 4Ka,D5151027040100000,Agricultural Zone,Devnagar
1173,119,4,40100000,D 4Ka,D5161173040100000,Agricultural Zone,Devnagar
1172,119,4,40100000,D 4Ka,D5171172040100000,Agricultural Zone,Devnagar
1403,119,4,40100000,D 4Ka,D5181403040100000,Agricultural Zone,Devnagar
1569,119,4,40100000,D 4Ka,D5191569040100000,Residential Zone,Devnagar
1408,119,4,40100000,D 4Ka,D5201408040100000,Residential Zone,Devnagar
611,119,4,40100000,D 4Ka,D521611040100000,Residential Zone,Devnagar
610,119,4,40100000,D 4Ka,D522610040100000,Agricultural Zone,Devnagar
1402,119,4,40100000,D 4Ka,D5231402040100000,Agricultural Zone,Devnagar
1174,119,4,40100000,D 4Ka,D5241174040100000,Agricultural Zone,Devnagar
1175,119,4,40100000,D 4Ka,D5251175040100000,Agricultural Zone,Devnagar
1176,119,4,40100000,D 4Ka,D5261176040100000,Agricultural Zone,Devnagar
223,119,4,40100000,D 4Ka,D527223040100000,Residential Zone,Devnagar
224,119,4,40100000,D 4Ka,D528224040100000,Residential Zone,Devnagar
1822,119,4,40100000,D 4Ka,D5291822040100000,Residential Zone,Devnagar
225,119,4,40100000,D 4Ka,D530225040100000,Residential Zone,Devnagar
1083,119,4,40100000,D 4Ka,D5311083040100000,Agricultural Zone,Devnagar
626,119,4,40100000,D 4Ka,D532626040100000,Residential Zone,Devnagar
1227,119,4,40100000,D 4Ka,D5331227040100000,Residential Zone,Devnagar
1510,119,4,40100000,D 4Ka,D5341510040100000,Residential Zone,Devnagar
1511,119,4,40100000,D 4Ka,D5351511040100000,Residential Zone,Devnagar
628,119,4,40100000,D 4Ka,D536628040100000,Residential Zone,Devnagar
627,119,4,40100000,D 4Ka,D537627040100000,Residential Zone,Devnagar
630,119,4,40100000,D 4Ka,D538630040100000,Residential Zone,Devnagar
1032,119,4,40100000,D 4Ka,D5391032040100000,Residential Zone,Devnagar
1185,119,4,40100000,D 4Ka,D5401185040100000,Residential Zone,Devnagar
624,119,4,40100000,D 4Ka,D541624040100000,Residential Zone,Devnagar
1186,119,4,40100000,D 4Ka,D5421186040100000,Residential Zone,Devnagar
1033,119,4,40100000,D 4Ka,D5431033040100000,Residential Zone,Devnagar
631,119,4,40100000,D 4Ka,D544631040100000,Residential Zone,Devnagar
1694,119,4,40100000,D 4Ka,D5451694040100000,Residential Zone,Devnagar
632,119,4,40100000,D 4Ka,D546632040100000,Residential Zone,Devnagar
1283,119,4,40100000,D 4Ka,D5471283040100000,Residential Zone,Devnagar
1282,119,4,40100000,D 4Ka,D5481282040100000,Residential Zone,Devnagar
641,119,4,40100000,D 4Ka,D549641040100000,Agricultural Zone,Devnagar
642,119,4,40100000,D 4Ka,D550642040100000,Agricultural Zone,Devnagar
1063,119,4,40100000,D 4Ka,D5511063040100000,Residential Zone,Devnagar
639,119,4,40100000,D 4Ka,D552639040100000,Agricultural Zone,Devnagar
640,119,4,40100000,D 4Ka,D553640040100000,Agricultural Zone,Devnagar
638,119,4,40100000,D 4Ka,D554638040100000,Agricultural Zone,Devnagar
637,119,4,40100000,D 4Ka,D555637040100000,Residential Zone,Devnagar
636,119,4,40100000,D 4Ka,D556636040100000,Residential Zone,Devnagar
511062,119,4,40100000,D 4Ka,D557511062040100000,Residential Zone,Devnagar
644,119,4,40100000,D 4Ka,D558644040100000,Agricultural Zone,Devnagar
669,119,4,40100000,D 4Ka,D559669040100000,Agricultural Zone,Devnagar
1281,119,4,40100000,D 4Ka,D5601281040100000,Agricultural Zone,Devnagar
670,119,4,40100000,D 4Ka,D561670040100000,Agricultural Zone,Devnagar
671,119,4,40100000,D 4Ka,D562671040100000,Agricultural Zone,Devnagar
672,119,4,40100000,D 4Ka,D563672040100000,Agricultural Zone,Devnagar
674,119,4,40100000,D 4Ka,D564674040100000,Agricultural Zone,Devnagar
673,119,4,40100000,D 4Ka,D565673040100000,Agricultural Zone,Devnagar
665,119,4,40100000,D 4Ka,D566665040100000,Agricultural Zone,Devnagar
676,119,4,40100000,D 4Ka,D567676040100000,Agricultural Zone,Devnagar
675,119,4,40100000,D 4Ka,D568675040100000,Agricultural Zone,Devnagar
1180,119,4,40100000,D 4Ka,D5691180040100000,Agricultural Zone,Devnagar
664,119,4,40100000,D 4Ka,D570664040100000,Agricultural Zone,Devnagar
666,119,4,40100000,D 4Ka,D571666040100000,Agricultural Zone,Devnagar
668,119,4,40100000,D 4Ka,D572668040100000,Agricultural Zone,Devnagar
1353,119,4,40100000,D 4Ka,D5731353040100000,Agricultural Zone,Devnagar
1354,119,4,40100000,D 4Ka,D5741354040100000,Agricultural Zone,Devnagar
400,119,4,40100000,D 4Ka,D575400040100000,Residential Zone,Devnagar
399,119,4,40100000,D 4Ka,D576399040100000,Residential Zone,Devnagar
999985,119,4,40100000,D 4Ka,D577999985040100000,Residential Zone,Devnagar
332,119,4,40100000,D 4Ka,D578332040100000,Residential Zone,Devnagar
1380,119,4,40100000,D 4Ka,D5791380040100000,Residential Zone,Devnagar
1381,119,4,40100000,D 4Ka,D5801381040100000,Residential Zone,Devnagar
1382,119,4,40100000,D 4Ka,D5811382040100000,Residential Zone,Devnagar
1383,119,4,40100000,D 4Ka,D5821383040100000,Residential Zone,Devnagar
976,119,4,40100000,D 4Ka,D583976040100000,Residential Zone,Devnagar
977,119,4,40100000,D 4Ka,D584977040100000,Residential Zone,Devnagar
326,119,4,40100000,D 4Ka,D585326040100000,Residential Zone,Devnagar
325,119,4,40100000,D 4Ka,D586325040100000,Residential Zone,Devnagar
975,119,4,40100000,D 4Ka,D587975040100000,Residential Zone,Devnagar
974,119,4,40100000,D 4Ka,D588974040100000,Residential Zone,Devnagar
1361,119,4,40100000,D 4Ka,D5891361040100000,Residential Zone,Devnagar
1359,119,4,40100000,D 4Ka,D5901359040100000,Residential Zone,Devnagar
1348,119,4,40100000,D 4Ka,D5911348040100000,Residential Zone,Devnagar
1358,119,4,40100000,D 4Ka,D5921358040100000,Residential Zone,Devnagar
1713,119,4,40100000,D 4Ka,D5931713040100000,Residential Zone,Devnagar
1363,119,4,40100000,D 4Ka,D5941363040100000,Residential Zone,Devnagar
1364,119,4,40100000,D 4Ka,D5951364040100000,Residential Zone,Devnagar
1365,119,4,40100000,D 4Ka,D5961365040100000,Residential Zone,Devnagar
1366,119,4,40100000,D 4Ka,D5971366040100000,Residential Zone,Devnagar
320,119,4,40100000,D 4Ka,D598320040100000,Residential Zone,Devnagar
319,119,4,40100000,D 4Ka,D599319040100000,Residential Zone,Devnagar
318,119,4,40100000,D 4Ka,D600318040100000,Residential Zone,Devnagar
999984,119,4,40100000,D 4Ka,D601999984040100000,Residential Zone,Devnagar
999983,119,4,40100000,D 4Ka,D602999983040100000,Residential Zone,Devnagar
233,119,4,40100000,D 4Ka,D603233040100000,Residential Zone,Devnagar
232,119,4,40100000,D 4Ka,D604232040100000,Residential Zone,Devnagar
1156,119,4,40100000,D 4Ka,D6051156040100000,Residential Zone,Devnagar
1239,119,4,40100000,D 4Ka,D6061239040100000,Residential Zone,Devnagar
1315,119,4,40100000,D 4Ka,D6071315040100000,Residential Zone,Devnagar
1155,119,4,40100000,D 4Ka,D6081155040100000,Residential Zone,Devnagar
316,119,4,40100000,D 4Ka,D609316040100000,Residential Zone,Devnagar
1308,119,4,40100000,D 4Ka,D6101308040100000,Residential Zone,Devnagar
1309,119,4,40100000,D 4Ka,D6111309040100000,Residential Zone,Devnagar
315,119,4,40100000,D 4Ka,D612315040100000,Residential Zone,Devnagar
911,119,4,40100000,D 4Ka,D613911040100000,Residential Zone,Devnagar
910,119,4,40100000,D 4Ka,D614910040100000,Residential Zone,Devnagar
909,119,4,40100000,D 4Ka,D615909040100000,Residential Zone,Devnagar
322,119,4,40100000,D 4Ka,D616322040100000,Residential Zone,Devnagar
1335,119,4,40100000,D 4Ka,D6171335040100000,Residential Zone,Devnagar
1336,119,4,40100000,D 4Ka,D6181336040100000,Residential Zone,Devnagar
955,119,4,40100000,D 4Ka,D619955040100000,Residential Zone,Devnagar
956,119,4,40100000,D 4Ka,D620956040100000,Residential Zone,Devnagar
308,119,4,40100000,D 4Ka,D621308040100000,Residential Zone,Devnagar
1312,119,4,40100000,D 4Ka,D6221312040100000,Residential Zone,Devnagar
957,119,4,40100000,D 4Ka,D623957040100000,Residential Zone,Devnagar
307,119,4,40100000,D 4Ka,D624307040100000,Residential Zone,Devnagar
306,119,4,40100000,D 4Ka,D625306040100000,Residential Zone,Devnagar
304,119,4,40100000,D 4Ka,D626304040100000,Residential Zone,Devnagar
303,119,4,40100000,D 4Ka,D627303040100000,Residential Zone,Devnagar
305,119,4,40100000,D 4Ka,D628305040100000,Residential Zone,Devnagar
1421,119,4,40100000,D 4Ka,D6291421040100000,Residential Zone,Devnagar
1420,119,4,40100000,D 4Ka,D6301420040100000,Residential Zone,Devnagar
1334,119,4,40100000,D 4Ka,D6311334040100000,Residential Zone,Devnagar
1709,119,4,40100000,D 4Ka,D6321709040100000,Residential Zone,Devnagar
313,119,4,40100000,D 4Ka,D633313040100000,Residential Zone,Devnagar
958,119,4,40100000,D 4Ka,D634958040100000,Residential Zone,Devnagar
959,119,4,40100000,D 4Ka,D635959040100000,Residential Zone,Devnagar
960,119,4,40100000,D 4Ka,D636960040100000,Residential Zone,Devnagar
1291,119,4,40100000,D 4Ka,D6371291040100000,Residential Zone,Devnagar
331,119,4,40100000,D 4Ka,D638331040100000,Residential Zone,Devnagar
329,119,4,40100000,D 4Ka,D639329040100000,Residential Zone,Devnagar
1391,119,4,40100000,D 4Ka,D6401391040100000,Residential Zone,Devnagar
1390,119,4,40100000,D 4Ka,D6411390040100000,Residential Zone,Devnagar
830,119,4,40100000,D 4Ka,D642830040100000,Residential Zone,Devnagar
831,119,4,40100000,D 4Ka,D643831040100000,Residential Zone,Devnagar
803,119,4,40100000,D 4Ka,D644803040100000,Residential Zone,Devnagar
896,119,4,40100000,D 4Ka,D645896040100000,Residential Zone,Devnagar
897,119,4,40100000,D 4Ka,D646897040100000,Residential Zone,Devnagar
898,119,4,40100000,D 4Ka,D647898040100000,Residential Zone,Devnagar
1712,119,4,40100000,D 4Ka,D6481712040100000,Residential Zone,Devnagar
999974,119,4,40100000,D 4Ka,D649999974040100000,Residential Zone,Devnagar
341,119,4,40100000,D 4Ka,D650341040100000,Residential Zone,Devnagar
1422,119,4,40100000,D 4Ka,D6511422040100000,Residential Zone,Devnagar
